image_id,image_path,readable,width,height,aspect_ratio,filesize_bytes,mode,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,blur_proxy,mean_hue,mean_saturation,green_dominance,center_intensity,specular_highlight_ratio
460,data/raw/sustech_sysu/rawImages/460.jpg,True,2592,1728,1.5,360816,RGB,27.113178,56.31163,80.711094,32.057805,55.538057,58.872551,50.355459,44.536635,6.973703,51.095603,0.542837,0.733274,1.044507,88.798181,0.000691
461,data/raw/sustech_sysu/rawImages/461.jpg,True,2592,1728,1.5,398261,RGB,19.355367,65.624628,111.399762,19.236631,40.093083,63.78488,56.993645,31.048401,6.841972,55.755514,0.556612,0.836697,1.003779,66.621604,0.000223
462,data/raw/sustech_sysu/rawImages/462.jpg,True,2592,1728,1.5,370000,RGB,26.093601,63.654716,102.46381,24.806854,49.144108,67.379544,56.8388,38.10239,7.089424,46.869381,0.558902,0.795028,0.990292,76.083299,0.000562
463,data/raw/sustech_sysu/rawImages/463.jpg,True,2592,1728,1.5,394928,RGB,16.659411,64.852134,129.496366,20.080731,42.568643,67.90931,57.801499,33.877467,6.985838,88.041854,0.581972,0.890202,0.887439,53.085351,0.000842
464,data/raw/sustech_sysu/rawImages/464.jpg,True,2592,1728,1.5,372179,RGB,36.507375,81.871959,113.208793,33.516145,57.877038,72.296257,71.871802,44.986695,7.30599,50.208639,0.529722,0.788786,1.093696,81.951414,0.000239
465,data/raw/sustech_sysu/rawImages/465.jpg,True,2592,1728,1.5,334025,RGB,22.760166,51.945082,68.490268,22.797827,47.538723,53.091005,45.097392,36.4363,6.840922,43.229023,0.530949,0.748014,1.138517,64.683011,0.000438
466,data/raw/sustech_sysu/rawImages/466.jpg,True,2592,1728,1.5,333848,RGB,11.515637,50.678915,89.86706,17.430413,41.37316,68.572125,43.424166,34.269914,6.769561,40.188133,0.564494,0.849891,0.999755,49.343074,0.000531
467,data/raw/sustech_sysu/rawImages/467.jpg,True,2592,1728,1.5,305985,RGB,10.522017,50.883347,102.081252,15.007896,42.855581,57.865494,44.642369,33.323009,6.706161,36.584633,0.578827,0.88596,0.903763,67.319449,0.000966
468,data/raw/sustech_sysu/rawImages/468.jpg,True,2592,1728,1.5,381075,RGB,20.042745,77.221352,152.7812,27.861175,55.577371,75.306963,68.737445,45.881347,7.336059,62.853159,0.592994,0.885471,0.893642,86.038591,0.000634
469,data/raw/sustech_sysu/rawImages/469.jpg,True,2592,1728,1.5,360719,RGB,19.521778,68.713221,125.291208,25.069972,53.462803,64.70386,60.448521,42.836474,7.180388,49.467459,0.587971,0.868844,0.948993,75.950494,0.000816
470,data/raw/sustech_sysu/rawImages/470.jpg,True,2592,1728,1.5,283161,RGB,17.075624,44.726668,76.422183,26.228345,49.132118,42.089515,40.066265,39.731203,6.445044,31.465814,0.585042,0.822085,0.956743,79.233728,0.000865
471,data/raw/sustech_sysu/rawImages/471.jpg,True,2592,1728,1.5,323661,RGB,6.104666,42.121269,94.313388,16.227249,28.691698,52.974674,37.281126,24.337632,6.262312,292.219926,0.583104,0.947658,0.838918,32.634708,0.000255
472,data/raw/sustech_sysu/rawImages/472.jpg,True,2592,1728,1.5,344666,RGB,24.555092,54.981395,82.551449,30.583932,55.788965,54.266607,49.018615,44.330318,6.941467,58.172481,0.565946,0.771315,1.026667,89.82311,0.001828
473,data/raw/sustech_sysu/rawImages/473.jpg,True,2592,1728,1.5,279167,RGB,31.938729,66.092471,62.150017,39.717992,69.975025,44.229959,55.41666,55.636673,6.982341,28.30884,0.514355,0.692292,1.404896,128.00982,0.00264
474,data/raw/sustech_sysu/rawImages/474.jpg,True,2592,1728,1.5,181572,RGB,23.01779,49.528665,51.596073,32.433463,63.242934,62.270494,41.817655,51.112017,5.958317,7.358474,0.345579,0.460871,1.3276,91.938294,0.000601
475,data/raw/sustech_sysu/rawImages/475.jpg,True,2592,1728,1.5,417655,RGB,34.01237,66.818007,100.776066,26.636751,47.768548,56.590591,60.872002,37.856288,7.056399,55.843088,0.558849,0.713333,0.99145,89.579916,0.000748
476,data/raw/sustech_sysu/rawImages/476.jpg,True,2592,1728,1.5,339750,RGB,14.675292,55.219789,98.844789,23.036552,47.510323,64.05127,48.062931,39.037686,6.903617,68.336459,0.581502,0.868886,0.972864,64.033701,0.000368
477,data/raw/sustech_sysu/rawImages/477.jpg,True,2592,1728,1.5,384147,RGB,45.380777,95.208928,129.090889,32.669623,62.89165,66.731375,84.164221,47.7644,7.468286,57.967673,0.540109,0.73525,1.091397,116.135253,0.000547
478,data/raw/sustech_sysu/rawImages/478.jpg,True,2592,1728,1.5,328655,RGB,22.547096,40.603654,81.20166,27.497603,47.978206,58.990703,39.823069,40.151156,6.581204,38.64727,0.586145,0.710215,0.78273,69.537498,0.00051
479,data/raw/sustech_sysu/rawImages/479.jpg,True,2592,1728,1.5,383015,RGB,15.994718,69.771817,128.814278,19.816383,51.695429,76.635203,60.421277,41.867498,7.184478,56.705209,0.582104,0.873937,0.963639,68.933602,0.000514
480,data/raw/sustech_sysu/rawImages/480.jpg,True,2592,1728,1.5,366863,RGB,34.674055,70.500511,83.766703,29.096281,56.065901,59.183729,61.289052,43.368287,7.20936,52.204579,0.526335,0.6993,1.190477,95.321292,0.000439
481,data/raw/sustech_sysu/rawImages/481.jpg,True,2592,1728,1.5,308058,RGB,20.75447,65.681652,114.006767,23.203229,52.734791,64.8,57.754929,41.562036,7.090015,31.161639,0.580003,0.848347,0.974786,84.317321,0.000251
482,data/raw/sustech_sysu/rawImages/482.jpg,True,2592,1728,1.5,306997,RGB,27.558369,62.945989,106.646595,36.796178,65.586617,93.62187,57.329215,58.057505,7.040507,29.438351,0.598655,0.723023,0.938058,80.637548,0.003496
483,data/raw/sustech_sysu/rawImages/483.jpg,True,2592,1728,1.5,344014,RGB,20.64869,54.051689,75.30609,24.148311,51.672024,65.598013,46.473667,39.422929,6.911064,45.897788,0.538135,0.795485,1.126608,69.08535,0.000688
484,data/raw/sustech_sysu/rawImages/484.jpg,True,2592,1728,1.5,365170,RGB,27.047839,85.803506,140.264116,28.091535,58.191288,70.200525,74.4426,45.680159,7.362905,51.830538,0.573013,0.843351,1.025671,86.37385,0.001347
485,data/raw/sustech_sysu/rawImages/485.jpg,True,2592,1728,1.5,287860,RGB,22.316995,74.65658,108.312271,35.299181,72.460937,99.590932,62.844228,61.835234,6.917844,29.170746,0.561547,0.74041,1.14303,123.291829,0.001123
486,data/raw/sustech_sysu/rawImages/486.jpg,True,2592,1728,1.5,400633,RGB,36.235521,76.908746,107.977471,30.572405,52.867193,63.136668,68.279415,42.145543,7.248732,61.43696,0.548073,0.736958,1.066599,106.962118,0.001771
487,data/raw/sustech_sysu/rawImages/487.jpg,True,2592,1728,1.5,364449,RGB,22.199792,53.837662,86.297692,20.575724,38.301714,56.099504,48.067985,29.887379,6.743911,45.948035,0.551322,0.775863,0.992422,46.091815,0.000396
488,data/raw/sustech_sysu/rawImages/488.jpg,True,2592,1728,1.5,336245,RGB,23.605555,52.202763,83.377256,28.72959,58.944227,59.269772,47.195442,46.63494,6.909831,40.605283,0.586862,0.763294,0.975909,90.320074,0.001144
489,data/raw/sustech_sysu/rawImages/489.jpg,True,2592,1728,1.5,300056,RGB,25.041795,60.991659,96.734324,37.192578,64.11174,90.532849,54.295914,56.797588,6.905427,30.414981,0.560703,0.671509,1.001701,91.247978,0.001458
490,data/raw/sustech_sysu/rawImages/490.jpg,True,2592,1728,1.5,284101,RGB,16.310419,53.685768,98.142545,25.927196,55.014332,89.013336,47.565158,47.805343,6.796807,28.892374,0.58843,0.799752,0.938128,74.018005,0.000959
491,data/raw/sustech_sysu/rawImages/491.jpg,True,2592,1728,1.5,317789,RGB,9.980835,70.430828,125.535581,16.452744,54.792544,76.514918,58.631803,42.455503,7.068563,39.118629,0.562814,0.885939,1.039443,79.520294,0.000699
492,data/raw/sustech_sysu/rawImages/492.jpg,True,2592,1728,1.5,292145,RGB,27.900812,62.019825,79.775176,37.81375,69.499657,83.611549,53.817773,58.981526,6.73545,33.174306,0.509888,0.62212,1.151971,105.520112,0.003677
493,data/raw/sustech_sysu/rawImages/493.jpg,True,2592,1728,1.5,281552,RGB,12.328597,57.578821,94.732544,17.4269,57.201913,90.684763,48.262603,47.371512,6.465123,37.347319,0.563226,0.767306,1.075625,81.60398,0.001246
494,data/raw/sustech_sysu/rawImages/494.jpg,True,2592,1728,1.5,319739,RGB,41.543337,81.70533,106.540157,47.853918,77.511647,90.297854,72.510623,68.160462,7.25149,35.645139,0.581376,0.643022,1.103504,121.668385,0.001667
495,data/raw/sustech_sysu/rawImages/495.jpg,True,2592,1728,1.5,366822,RGB,13.940795,54.776345,96.595612,13.718976,37.2972,56.018869,47.322165,28.181823,6.675105,62.126883,0.569673,0.856035,0.991101,52.57646,0.000423
496,data/raw/sustech_sysu/rawImages/496.jpg,True,2592,1728,1.5,329526,RGB,35.113931,76.959151,101.882943,40.709146,75.329577,91.294697,67.274793,64.12695,7.113224,30.145593,0.563338,0.667616,1.123517,115.394135,0.004209
497,data/raw/sustech_sysu/rawImages/497.jpg,True,2592,1728,1.5,294580,RGB,42.235723,79.113479,78.457164,46.04701,83.652021,87.679716,67.994175,70.766318,6.746715,30.827445,0.436655,0.449915,1.310988,127.454137,0.001125
498,data/raw/sustech_sysu/rawImages/498.jpg,True,2592,1728,1.5,307119,RGB,31.425058,76.384256,100.487692,39.202508,76.09788,92.5586,65.677972,64.541222,7.093193,27.770554,0.542647,0.645099,1.158103,108.075627,0.001
499,data/raw/sustech_sysu/rawImages/499.jpg,True,2592,1728,1.5,362352,RGB,33.029785,69.15698,184.728706,31.916051,53.967106,74.762556,71.535052,40.073237,7.259606,42.258953,0.621231,0.864012,0.635171,92.051572,8.6e-05
500,data/raw/sustech_sysu/rawImages/500.jpg,True,2592,1728,1.5,326189,RGB,42.191986,87.727496,124.774211,48.110362,81.440588,98.841101,78.318652,70.923371,7.27889,31.454255,0.580092,0.644454,1.050841,129.628847,0.003144
501,data/raw/sustech_sysu/rawImages/501.jpg,True,2592,1728,1.5,365753,RGB,15.770977,58.477506,117.440455,17.427414,41.143269,63.539079,52.419614,33.443472,6.908216,51.540325,0.590429,0.855327,0.877965,63.853084,0.000854
502,data/raw/sustech_sysu/rawImages/502.jpg,True,2592,1728,1.5,365007,RGB,23.552572,62.660127,99.489014,21.995351,42.989038,65.624047,55.156051,34.955648,6.972248,55.301748,0.550979,0.781199,1.01852,64.420349,0.000662
503,data/raw/sustech_sysu/rawImages/503.jpg,True,2592,1728,1.5,302791,RGB,33.975777,70.808418,97.783692,40.915315,73.572902,87.34365,62.851686,62.948381,7.027839,29.154855,0.589708,0.688935,1.074813,104.692513,0.003334
504,data/raw/sustech_sysu/rawImages/504.jpg,True,2592,1728,1.5,375226,RGB,31.219947,76.364835,127.5916,31.441345,53.763693,59.9587,68.692278,42.563145,7.236746,44.693319,0.569318,0.799558,0.961704,95.203399,0.001741
505,data/raw/sustech_sysu/rawImages/505.jpg,True,2592,1728,1.5,334331,RGB,17.23259,58.321588,119.894932,28.63092,56.341069,70.852226,53.044692,40.61364,7.066213,53.454021,0.593811,0.894068,0.850618,90.729858,0.00063
506,data/raw/sustech_sysu/rawImages/506.jpg,True,2592,1728,1.5,279363,RGB,29.078627,68.65349,92.141188,34.145951,70.496449,87.844573,59.484557,60.256159,6.952938,27.514415,0.533747,0.628311,1.132711,122.890086,0.000744
507,data/raw/sustech_sysu/rawImages/507.jpg,True,2592,1728,1.5,310983,RGB,41.431172,84.926706,109.674455,49.677871,76.129894,92.133203,74.732921,67.376001,7.429694,31.734624,0.549366,0.637876,1.124071,106.550202,0.011313
508,data/raw/sustech_sysu/rawImages/508.jpg,True,2592,1728,1.5,238268,RGB,24.987582,69.897603,94.285574,29.937245,70.410849,93.938653,59.232326,59.251318,6.66078,16.579016,0.51038,0.637567,1.172059,112.080903,0.001615
509,data/raw/sustech_sysu/rawImages/509.jpg,True,2592,1728,1.5,366638,RGB,12.463863,67.327219,126.132142,13.166884,41.680958,57.471441,57.616199,31.293981,6.879927,51.652594,0.58091,0.908493,0.971561,78.547982,0.000124
510,data/raw/sustech_sysu/rawImages/510.jpg,True,2592,1728,1.5,313764,RGB,23.334292,69.018654,92.781724,30.465655,67.110654,77.300676,58.061122,53.413247,7.11747,38.003464,0.548416,0.774073,1.188788,77.463124,0.000456
511,data/raw/sustech_sysu/rawImages/511.jpg,True,2592,1728,1.5,348802,RGB,11.45405,49.983492,98.741818,17.149153,47.014863,60.081008,44.014558,36.413649,6.787606,38.280189,0.589634,0.893845,0.907175,70.291127,0.000507
512,data/raw/sustech_sysu/rawImages/512.jpg,True,2592,1728,1.5,346481,RGB,36.180039,74.204348,88.493413,35.977635,66.565496,64.773968,64.453296,53.076293,7.300177,43.319735,0.536557,0.710697,1.190379,124.202675,0.000279
513,data/raw/sustech_sysu/rawImages/513.jpg,True,2592,1728,1.5,331277,RGB,17.102053,46.559318,79.881929,23.173496,50.111427,58.896966,41.537609,40.850233,6.757492,48.253859,0.587074,0.802085,0.960144,79.466162,0.000425
514,data/raw/sustech_sysu/rawImages/514.jpg,True,2592,1728,1.5,262658,RGB,22.642414,50.951577,69.785658,34.24307,64.818185,62.218747,44.616716,53.719536,6.685603,39.968225,0.568298,0.745077,1.102513,107.825461,0.001807
515,data/raw/sustech_sysu/rawImages/515.jpg,True,2592,1728,1.5,281649,RGB,26.430275,66.148671,88.398402,32.640864,68.003968,85.587561,56.788203,56.548892,6.873274,29.166822,0.565116,0.697436,1.152128,99.998543,0.001387
516,data/raw/sustech_sysu/rawImages/516.jpg,True,2592,1728,1.5,350459,RGB,12.859324,54.820238,93.624375,17.854431,43.276604,64.572708,46.689146,33.849436,6.813502,46.473126,0.561539,0.859926,1.029646,58.978008,0.000885
517,data/raw/sustech_sysu/rawImages/517.jpg,True,2592,1728,1.5,355882,RGB,27.340035,66.629009,107.928293,28.003476,52.828335,66.941625,59.580578,42.065359,7.162542,41.69469,0.55642,0.777647,0.985138,80.148052,0.001374
518,data/raw/sustech_sysu/rawImages/518.jpg,True,2592,1728,1.5,378997,RGB,28.600486,76.355023,116.508039,31.67601,59.938996,69.607635,66.645346,48.065293,7.339779,64.435338,0.56473,0.785026,1.052385,105.088176,0.003546
519,data/raw/sustech_sysu/rawImages/519.jpg,True,2592,1728,1.5,320019,RGB,34.171557,98.780572,140.237846,28.919481,56.480706,78.216064,84.184919,47.558327,7.302993,42.539647,0.550275,0.749803,1.132744,100.469338,0.003864
520,data/raw/sustech_sysu/rawImages/520.jpg,True,2592,1728,1.5,337494,RGB,15.568976,45.127435,83.124242,17.812258,44.340771,54.243084,40.615316,34.577115,6.68296,41.422263,0.594025,0.824021,0.914499,71.210951,0.000581
521,data/raw/sustech_sysu/rawImages/521.jpg,True,2592,1728,1.5,350491,RGB,12.891341,49.602389,93.181682,21.851066,48.23269,62.169892,43.581097,38.640155,6.782778,56.534694,0.581954,0.85276,0.93525,80.230636,0.000806
522,data/raw/sustech_sysu/rawImages/522.jpg,True,2592,1728,1.5,385403,RGB,13.306679,64.935854,123.181916,15.423448,51.735188,68.347063,56.133104,38.802458,7.005613,61.02512,0.589573,0.892506,0.951521,90.696231,0.000627
523,data/raw/sustech_sysu/rawImages/523.jpg,True,2592,1728,1.5,384097,RGB,30.694321,90.289875,156.472103,32.098877,62.978863,61.306647,80.012921,48.885603,7.460623,59.428568,0.580522,0.838433,0.964808,99.691511,0.001391
524,data/raw/sustech_sysu/rawImages/524.jpg,True,2592,1728,1.5,325550,RGB,9.078576,47.868269,87.117271,12.332217,43.37317,65.354926,40.737614,33.309298,6.710917,44.79788,0.576328,0.890866,0.995225,48.720297,0.000426
525,data/raw/sustech_sysu/rawImages/525.jpg,True,2592,1728,1.5,280716,RGB,25.345032,57.171167,75.127111,33.407784,67.168633,85.528517,49.681177,56.632834,6.50749,26.953436,0.5101,0.610124,1.13805,89.18081,0.001569
526,data/raw/sustech_sysu/rawImages/526.jpg,True,2592,1728,1.5,307027,RGB,32.968645,75.479246,81.36724,33.680611,70.632361,78.752272,63.412994,58.159057,6.862214,35.648513,0.477172,0.554578,1.320307,120.391963,0.001807
527,data/raw/sustech_sysu/rawImages/527.jpg,True,2592,1728,1.5,336645,RGB,10.244875,51.716677,100.049078,14.562717,44.478158,61.987411,44.815623,34.186048,6.751151,37.390216,0.583683,0.886245,0.937797,77.071174,0.000526
528,data/raw/sustech_sysu/rawImages/528.jpg,True,2592,1728,1.5,268487,RGB,34.377371,72.579506,96.201792,43.022523,77.985655,97.055226,63.825033,67.667221,6.700773,21.843235,0.517533,0.5813,1.111655,123.972671,0.000508
529,data/raw/sustech_sysu/rawImages/529.jpg,True,2592,1728,1.5,352511,RGB,35.501433,65.886636,83.366155,39.558362,58.064545,59.699505,58.780033,47.452698,7.195218,46.781256,0.546436,0.708918,1.108572,99.79924,0.000606
530,data/raw/sustech_sysu/rawImages/530.jpg,True,2592,1728,1.5,293360,RGB,31.693274,57.613213,74.107668,36.07182,63.531422,80.205104,51.715897,54.864219,6.649595,30.82308,0.504747,0.528235,1.089087,114.941199,0.001869
531,data/raw/sustech_sysu/rawImages/531.jpg,True,2592,1728,1.5,245323,RGB,10.611604,48.345128,77.402452,23.423381,61.606322,87.765282,40.354956,50.294167,6.377024,20.538088,0.545619,0.736329,1.098577,91.747355,0.00273
532,data/raw/sustech_sysu/rawImages/532.jpg,True,2592,1728,1.5,304322,RGB,34.728373,71.167314,85.219099,35.015025,60.019614,59.939057,61.863937,48.170474,7.253477,69.021954,0.527341,0.727572,1.186641,119.05645,0.000334
533,data/raw/sustech_sysu/rawImages/533.jpg,True,2592,1728,1.5,335446,RGB,24.097377,79.266887,116.409843,21.803699,48.574587,74.429038,66.9984,38.657131,7.143884,38.984139,0.541307,0.820015,1.128296,93.310199,0.00032
534,data/raw/sustech_sysu/rawImages/534.jpg,True,2592,1728,1.5,276725,RGB,24.552452,46.73549,62.229394,29.383711,54.178195,67.242417,41.83887,46.251298,6.299606,37.310186,0.473445,0.507667,1.07708,93.800338,0.001
535,data/raw/sustech_sysu/rawImages/535.jpg,True,2592,1728,1.5,301116,RGB,27.313614,81.627946,103.629447,35.493612,72.654307,89.859145,67.893551,60.983336,7.089604,31.428651,0.544389,0.709248,1.24677,109.256159,0.001182
536,data/raw/sustech_sysu/rawImages/536.jpg,True,2592,1728,1.5,327023,RGB,20.171947,58.025887,74.44697,21.042055,50.575321,42.805911,48.570866,36.868512,6.858351,41.881588,0.544116,0.781358,1.226518,84.486597,0.001328
537,data/raw/sustech_sysu/rawImages/537.jpg,True,2592,1728,1.5,291958,RGB,27.973187,55.74075,65.689494,36.929492,67.244391,71.576567,48.547778,56.760027,6.614773,32.606468,0.492889,0.536545,1.190245,111.079641,0.002874
538,data/raw/sustech_sysu/rawImages/538.jpg,True,2592,1728,1.5,286769,RGB,30.305972,78.179303,102.398078,35.270327,72.141529,87.449549,66.611856,59.835646,7.091797,28.987079,0.549837,0.69131,1.17825,117.513812,0.001311
539,data/raw/sustech_sysu/rawImages/539.jpg,True,2592,1728,1.5,230692,RGB,25.133925,51.782775,46.053825,35.73464,68.479042,66.102065,43.13244,55.48288,6.085848,27.623835,0.370036,0.445954,1.454823,104.531073,0.001046
540,data/raw/sustech_sysu/rawImages/540.jpg,True,2592,1728,1.5,367640,RGB,36.513748,72.018505,92.847965,28.630323,51.635696,61.651589,63.769095,40.213783,7.175209,66.492592,0.527078,0.721666,1.113444,98.746472,0.000723
541,data/raw/sustech_sysu/rawImages/541.jpg,True,2592,1728,1.5,346605,RGB,25.017571,59.765366,84.850179,28.183646,58.438993,64.766166,52.222445,45.889151,7.072393,54.646182,0.555078,0.771053,1.087951,101.857806,0.000232
542,data/raw/sustech_sysu/rawImages/542.jpg,True,2592,1728,1.5,285881,RGB,36.907618,70.375419,71.466951,40.714207,74.519536,74.229274,60.461474,61.90813,6.866037,27.108036,0.509186,0.554252,1.298744,123.164358,0.002431
543,data/raw/sustech_sysu/rawImages/543.jpg,True,2592,1728,1.5,384942,RGB,26.276339,70.627092,110.5038,26.556477,54.235227,66.820556,61.903371,42.968867,7.194978,67.027556,0.56071,0.793646,1.03271,103.338933,0.000729
544,data/raw/sustech_sysu/rawImages/544.jpg,True,2592,1728,1.5,322044,RGB,43.843934,91.103046,120.226039,49.702081,81.798072,95.028302,80.286218,71.091603,7.370287,31.894078,0.569954,0.669557,1.110539,123.791793,0.000213
545,data/raw/sustech_sysu/rawImages/545.jpg,True,2592,1728,1.5,356829,RGB,51.997079,96.643442,119.419935,39.64636,63.734177,70.087093,85.880193,52.174207,7.565104,46.834004,0.529006,0.686936,1.127583,140.819892,0.001123
546,data/raw/sustech_sysu/rawImages/546.jpg,True,2592,1728,1.5,186527,RGB,25.217925,56.348092,53.442799,28.164902,56.954059,42.480652,46.704872,44.735566,6.7419,10.268424,0.435662,0.586135,1.432687,103.879362,0.000972
547,data/raw/sustech_sysu/rawImages/547.jpg,True,2592,1728,1.5,335849,RGB,18.18866,48.384619,85.396756,21.133901,46.275757,62.909681,43.563473,37.135153,6.82539,44.392388,0.569182,0.787047,0.934198,56.762597,0.000455
548,data/raw/sustech_sysu/rawImages/548.jpg,True,2592,1728,1.5,366420,RGB,21.082656,94.531989,161.912812,25.342898,61.980579,76.112308,80.257054,45.622316,7.400623,39.912561,0.577546,0.886884,1.033162,98.749777,0.000511
549,data/raw/sustech_sysu/rawImages/549.jpg,True,2592,1728,1.5,315129,RGB,8.90963,71.505474,123.3918,14.040059,53.47103,66.229268,58.69625,39.368293,7.116412,33.196551,0.573897,0.925159,1.080948,103.751716,0.000111
550,data/raw/sustech_sysu/rawImages/550.jpg,True,2592,1728,1.5,392206,RGB,32.715593,73.774571,128.103885,38.3372,58.207671,67.183606,67.682841,48.257613,7.316281,61.668153,0.577058,0.803253,0.917483,104.577911,0.000915
551,data/raw/sustech_sysu/rawImages/551.jpg,True,2592,1728,1.5,313667,RGB,25.863765,63.429004,86.676598,30.688423,65.412587,83.450439,54.826365,54.791916,6.831433,35.712868,0.566382,0.682145,1.127222,112.375709,0.00186
552,data/raw/sustech_sysu/rawImages/552.jpg,True,2592,1728,1.5,317135,RGB,41.451311,81.749708,106.586186,47.762076,77.536736,90.368723,72.515313,68.187999,7.255402,34.716782,0.579796,0.645772,1.104446,121.694491,0.001665
553,data/raw/sustech_sysu/rawImages/553.jpg,True,2592,1728,1.5,214944,RGB,30.224927,55.253996,68.050768,37.049352,67.378678,72.854669,49.196386,57.434779,6.384145,14.487751,0.556414,0.638506,1.124469,122.782748,0.001131
554,data/raw/sustech_sysu/rawImages/554.jpg,True,2592,1728,1.5,347410,RGB,25.539221,46.873085,79.55328,33.88173,51.896144,47.221279,44.217661,41.224241,6.610173,45.615354,0.57704,0.773089,0.892035,88.110171,0.001285
555,data/raw/sustech_sysu/rawImages/555.jpg,True,2592,1728,1.5,319419,RGB,27.111063,73.825145,100.801842,33.167395,72.457236,92.85855,62.907772,60.400223,6.999861,38.161011,0.538433,0.64305,1.154303,115.750388,0.001561
556,data/raw/sustech_sysu/rawImages/556.jpg,True,2592,1728,1.5,348303,RGB,29.670533,65.209303,88.543188,30.283107,57.908395,57.833711,57.230857,45.790797,7.149616,47.65196,0.55914,0.735215,1.103244,110.139252,0.000683
557,data/raw/sustech_sysu/rawImages/557.jpg,True,2592,1728,1.5,357507,RGB,28.613392,65.995293,97.026087,23.080061,50.813886,70.040099,58.344793,41.495538,7.158564,47.467048,0.550567,0.683472,1.05055,92.53172,0.000656
558,data/raw/sustech_sysu/rawImages/558.jpg,True,2592,1728,1.5,296751,RGB,21.856643,44.880522,56.093877,23.510868,46.431473,36.604437,39.264591,36.166868,6.610586,36.319654,0.534365,0.674391,1.151513,80.391322,0.000923
559,data/raw/sustech_sysu/rawImages/559.jpg,True,2592,1728,1.5,350870,RGB,17.923389,60.002374,102.622678,16.17038,44.862718,69.208516,52.268725,35.292106,6.958446,47.6109,0.569436,0.821436,0.995509,72.147604,0.000406
560,data/raw/sustech_sysu/rawImages/560.jpg,True,2592,1728,1.5,371106,RGB,25.93766,60.443367,87.661809,33.691589,56.893649,63.840447,53.216314,47.573604,7.080127,61.665205,0.549242,0.736352,1.064149,85.644103,0.001269
561,data/raw/sustech_sysu/rawImages/561.jpg,True,2592,1728,1.5,328163,RGB,20.211927,69.686693,103.634581,29.709263,70.356644,90.700521,58.748731,57.858667,7.002996,41.531682,0.576576,0.750116,1.125372,92.429213,0.003155
562,data/raw/sustech_sysu/rawImages/562.jpg,True,2592,1728,1.5,305887,RGB,26.192678,61.630098,93.08829,33.109443,53.87437,63.026624,54.607177,44.203642,7.046924,31.951234,0.554943,0.749203,1.03336,80.780056,0.007607
563,data/raw/sustech_sysu/rawImages/563.jpg,True,2592,1728,1.5,295502,RGB,23.43209,67.405086,101.827711,32.788158,65.905519,92.818063,58.168189,55.921611,6.935172,27.766827,0.586086,0.774334,1.076244,92.499095,0.005134
564,data/raw/sustech_sysu/rawImages/564.jpg,True,2592,1728,1.5,304079,RGB,32.514133,72.416849,97.180615,35.059076,71.444804,89.031815,63.290552,60.050418,6.83645,32.734925,0.559689,0.688799,1.116728,123.888879,0.001595
565,data/raw/sustech_sysu/rawImages/565.jpg,True,2592,1728,1.5,284006,RGB,22.869264,51.869072,69.109292,28.724666,56.702014,43.508874,45.148667,44.819747,6.864296,34.227965,0.564668,0.729563,1.127851,90.361141,0.001258
566,data/raw/sustech_sysu/rawImages/566.jpg,True,2592,1728,1.5,417349,RGB,22.514937,85.401623,142.175959,22.089438,52.938157,66.646263,73.068057,41.098983,7.301033,54.738839,0.569278,0.848432,1.037114,107.283117,0.001706
567,data/raw/sustech_sysu/rawImages/567.jpg,True,2592,1728,1.5,279740,RGB,27.647905,63.267132,90.891378,41.369873,72.726859,87.856401,55.737791,63.097487,6.93988,26.884366,0.571289,0.665814,1.067446,99.694604,0.002028
568,data/raw/sustech_sysu/rawImages/568.jpg,True,2592,1728,1.5,370144,RGB,41.583403,105.08271,161.229636,34.615495,60.562039,76.792852,92.487022,51.797781,7.406636,61.321846,0.568044,0.736739,1.036252,112.086001,0.003448
569,data/raw/sustech_sysu/rawImages/569.jpg,True,2592,1728,1.5,374077,RGB,26.031658,68.712722,104.244655,25.28166,56.37129,74.036492,59.988686,45.690772,7.224835,52.287328,0.555917,0.749622,1.054877,96.244054,0.000949
570,data/raw/sustech_sysu/rawImages/570.jpg,True,2592,1728,1.5,335783,RGB,22.777113,74.900578,130.451392,36.421233,55.514678,75.722484,65.640603,46.979598,7.115837,40.349833,0.575727,0.842601,0.977632,86.989632,0.012076
571,data/raw/sustech_sysu/rawImages/571.jpg,True,2592,1728,1.5,288136,RGB,20.644813,59.387022,100.297597,32.324492,62.740894,92.492183,52.444969,54.435644,6.796949,26.079291,0.591898,0.783342,0.982071,89.076719,0.005898
572,data/raw/sustech_sysu/rawImages/572.jpg,True,2592,1728,1.5,232766,RGB,24.330946,56.006987,80.327971,32.722048,64.15843,87.05264,49.277024,55.549283,6.357306,17.584588,0.467796,0.546189,1.070276,116.985797,0.001876
573,data/raw/sustech_sysu/rawImages/573.jpg,True,2592,1728,1.5,295946,RGB,24.434268,56.364966,77.726116,26.689708,57.106959,80.432751,49.224602,49.196812,6.563739,29.709242,0.518579,0.603564,1.10346,91.808553,0.001572
574,data/raw/sustech_sysu/rawImages/574.jpg,True,2592,1728,1.5,292406,RGB,27.763465,59.434635,97.914956,33.105763,59.91649,70.242137,54.334224,51.206089,7.134591,36.110348,0.559826,0.680025,0.945821,112.468207,0.003218
