source_dataset,source_subset,image_path,filename,extension,modality,width,height,mode,readable,sha256_or_fast_hash,patient_or_case_id,image_id,split
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1030.png,1030.png,.png,unknown,2576,1934,RGB,True,1d4d6c13e65a3abb7523b93822a9a033a59150ac0938d3e5b23914bed07dde1a,unknown,ext_000082,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2539.png,2539.png,.png,unknown,2576,1934,RGB,True,5cde1c7323e1e821e2b4a2010f8bfb7d186acbfa7c8f62eefa275b76a9bfbce4,unknown,ext_000083,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1756.png,1756.png,.png,unknown,1924,1556,RGB,True,2e5de3e950b75dc65beeb309e8c95b1da4e92995cad7fa4c7fcf04a8126753ba,unknown,ext_000084,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2277.png,2277.png,.png,unknown,2576,1934,RGB,True,11c2424fb659b0be2c08c54d8844bab056b8c61e943193cc4f9263412c3afe85,unknown,ext_000085,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1018.png,1018.png,.png,unknown,1924,1556,RGB,True,63f3da5d63c1642b35d6338e0673e14aa367cf08f2b4a130f64b6077816e5ba3,unknown,ext_000086,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2511.png,2511.png,.png,unknown,2576,1934,RGB,True,db050e1fa13bc7f03a141a48563b7aa8b01c3d1afd3d30a1745647f3889a4182,unknown,ext_000087,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2505.png,2505.png,.png,unknown,2576,1934,RGB,True,819e44fc0095cd253fc0dfacf571e40d50b931df079aa9ba8d0e260678405e9d,unknown,ext_000088,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/598.png,598.png,.png,unknown,1284,964,RGB,True,4faf2df2dd5eefa427679f5e57faf939d74fa49d7765d34450946a7b6a18ff0f,unknown,ext_000089,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2263.png,2263.png,.png,unknown,2576,1934,RGB,True,ded7fd578953a4d7a4a730d5c2a3269e6167c3882fe49a88018b254598635bd2,unknown,ext_000090,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2288.png,2288.png,.png,unknown,2576,1934,RGB,True,a6a894122aaaff1b797b33fcc0228aad758ca53ef61543a55dc7ca21bc71aa90,unknown,ext_000091,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1781.png,1781.png,.png,unknown,2576,1934,RGB,True,bbfb926c9a81a56d09d27e112486e5cd1f0806ddb5ca46b219275b7a2e852b50,unknown,ext_000092,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/215.png,215.png,.png,unknown,2576,1934,RGB,True,770d57dc610f77690a89672cd5f0ba124cb6a70a742f09bbecc8c72b4227ccfd,unknown,ext_000093,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1959.png,1959.png,.png,unknown,2576,1934,RGB,True,21f607cda482f8e8963df6a58d67f319d9971bcd67caf573b82b801a5e3943c0,unknown,ext_000094,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/573.png,573.png,.png,unknown,1284,964,RGB,True,ada654fcab537be9d3670da044e8efd34aa7f08ba70a02ecc2b8d5912335e08e,unknown,ext_000095,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/567.png,567.png,.png,unknown,2576,1934,RGB,True,ce5db1c5877e1d502293edab5e92ff2bce102b49990828de97b134df5538b22f,unknown,ext_000096,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/201.png,201.png,.png,unknown,2576,1934,RGB,True,5230406723b93621579a5c07e4bb54cb636e093b2cc10132ecc1019c6c488b47,unknown,ext_000097,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1795.png,1795.png,.png,unknown,1924,1556,RGB,True,266ce771f7a9db454f8f4195e2817d07568999524f9995f5d556d2c6f3e124f9,unknown,ext_000098,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/229.png,229.png,.png,unknown,2576,1934,RGB,True,78f784acc967ab5a8627f38ef84646d745dd60b86b5f3ee08fb6a70689b19258,unknown,ext_000099,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1965.png,1965.png,.png,unknown,1924,1556,RGB,True,4765fe383b978adddc4411c8f2d3c66eb0df352802bcdeaf14efec4de08808ab,unknown,ext_000100,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1971.png,1971.png,.png,unknown,2576,1934,RGB,True,70483e58c3016e28bb6e9577c10d9d51eda37daba39ec4ac139f7849dd8a56b6,unknown,ext_000101,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1226.png,1226.png,.png,unknown,1284,964,RGB,True,d512017c0f40a578281fd9b6e6a248910ffc66f8cc19946249c0f10b945a962e,unknown,ext_000102,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2049.png,2049.png,.png,unknown,2576,1934,RGB,True,8b554924bd569da3bf51e16c8c31d23f24ab0546f0d5c52f890f4a4d61b89608,unknown,ext_000103,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1540.png,1540.png,.png,unknown,2576,1934,RGB,True,01103a6f35c7cca4f1e1e7b521dfbc653b1a03ef04e22d9afc5d22fd9c201d79,unknown,ext_000104,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1554.png,1554.png,.png,unknown,2576,1934,RGB,True,072ba4cf72ee05429c56265d6d9ac4e7113c7c6e20839e3a5ea4fa4ad3d9255e,unknown,ext_000105,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1232.png,1232.png,.png,unknown,1924,1556,RGB,True,17678fbfb254b4303e5d1e045660eca140a506bc7b5454fb8eacd095e0348263,unknown,ext_000106,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/956.png,956.png,.png,unknown,1284,964,RGB,True,4a54ec7da73e03d4f5042ea69edb8e5806987736ad0cdee11886f3c47422ca79,unknown,ext_000107,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2075.png,2075.png,.png,unknown,2576,1934,RGB,True,ee1e5cf549b4fd825f33ff6488a4aec7a30c46ac0ac2c640f72c53f11264027a,unknown,ext_000108,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2061.png,2061.png,.png,unknown,2576,1934,RGB,True,580690bf3b601d242b32f8f17164785e187832089dc3a30c1cfb91d9ab77aad2,unknown,ext_000109,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1568.png,1568.png,.png,unknown,1924,1556,RGB,True,5ee9f5834160bdc383517a1cfb83f9b972081b51c4c348c0db128d9481cdb9a8,unknown,ext_000110,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/942.png,942.png,.png,unknown,2576,1934,RGB,True,a97d1a8f855d2b2f57f9ac05e692b1e52f52bc7089f6228300588bacfc6703c6,unknown,ext_000111,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/771.png,771.png,.png,unknown,1924,1556,RGB,True,29e634535cabd71346865b653cc2630a6dfeaabf5b225fd8c711a40c6b1687c2,unknown,ext_000112,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1583.png,1583.png,.png,unknown,2576,1934,RGB,True,d28721096d80e49cefda959a87e453feef011ef27f7f30427007b0ebfa9001a1,unknown,ext_000113,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1597.png,1597.png,.png,unknown,2576,1934,RGB,True,4ed5b452ec21148cdd7bd4925bbce8326d2933a34b6d83cd9a0acaa7d5241e75,unknown,ext_000114,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/765.png,765.png,.png,unknown,2576,1934,RGB,True,7869a14e179b1835168ca69c3dd645f4b1de7e886dd50e755f1b80954adb1d97,unknown,ext_000115,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/995.png,995.png,.png,unknown,1284,964,RGB,True,50c3dc5e42d2c4e644da779b72505939c5c3336c83562c33210ee094612d3c51,unknown,ext_000116,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/759.png,759.png,.png,unknown,2576,1934,RGB,True,5a87ff7bf8c64c9c9816bd5e4fe3ebcf2710bac603ebc9a78a8b310d455daf8b,unknown,ext_000117,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/981.png,981.png,.png,unknown,1284,964,RGB,True,913e03af8afa26c9429b0f9bd59ec1cb54b04fbd2e7044476f0f9a285963c259,unknown,ext_000118,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1352.png,1352.png,.png,unknown,1284,964,RGB,True,72b382f4ed359e56e5b3b0036b3a398f700765ca58434cafe887a6fcac2c98e4,unknown,ext_000119,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1434.png,1434.png,.png,unknown,2576,1934,RGB,True,3eb99542eaf9e1437948a200a255d67f85451ce1cfc662196a81b69822649c69,unknown,ext_000120,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1420.png,1420.png,.png,unknown,2576,1934,RGB,True,764a4d3aaad31c3b2c926c0552cdbea213e698959287a9c3f57a01e568980b1a,unknown,ext_000121,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2129.png,2129.png,.png,unknown,1924,1556,RGB,True,03fd3a4f481f8f4aaf0af67a94363c3184515d5ac39a378d4be1b16165b2401b,unknown,ext_000122,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1346.png,1346.png,.png,unknown,1924,1556,RGB,True,252a8d5d412a52b46f59ae2806ea6a9c3c792e2264af135abde75aa70231232b,unknown,ext_000123,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/62.png,62.png,.png,unknown,2576,1934,RGB,True,3d41434e1d4ded577053122fa8cf856ac991995ec75d269d606320f18ae42c43,unknown,ext_000124,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/822.png,822.png,.png,unknown,1924,1556,RGB,True,fca50a84267e540189928352ba3e48522eed528943b5b4a91f2d2c0547a985d2,unknown,ext_000125,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1408.png,1408.png,.png,unknown,1284,964,RGB,True,3be7c7f294f6beb1086bc721ed74fe3dbe82bb4906f65eefd3ce3cdc867a0978,unknown,ext_000126,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2101.png,2101.png,.png,unknown,2576,1934,RGB,True,473f4f4693c434862491d6dad1012d3ab11f12d2bf81ab63de7a6bd5bdd98f60,unknown,ext_000127,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2115.png,2115.png,.png,unknown,2576,1934,RGB,True,5429875485f2c940fa5ea7da1f19052490ac58c517de4b1c866338e55da506b1,unknown,ext_000128,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/188.png,188.png,.png,unknown,2576,1934,RGB,True,ab7b06131709d735cc0e6be699000174c75982a064ab6e379df460099668e6ec,unknown,ext_000129,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/76.png,76.png,.png,unknown,2576,1934,RGB,True,fedfcf7c623f6e88ffc4121df7a6d236999bcf8055b1ecd164130743b238f5c3,unknown,ext_000130,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/836.png,836.png,.png,unknown,2576,1934,RGB,True,3fabf62d5291461c14b389b13bf9c4c18eb79135b2ed2eeac6fe1a1e656e1009,unknown,ext_000131,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/605.png,605.png,.png,unknown,1924,1556,RGB,True,96a1bfd94fd20bae8e6300357b01d28eba4aee623d030e880495071bc608b993,unknown,ext_000132,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1391.png,1391.png,.png,unknown,2576,1934,RGB,True,bfa15afdff565604fab7fedef860e22720a158df78e4ea1f48d45a06e16d34b1,unknown,ext_000133,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/163.png,163.png,.png,unknown,1284,964,RGB,True,832b65b245ab07b74997b8356aece4560fbd1f452339e51c061de673d3f74be3,unknown,ext_000134,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/177.png,177.png,.png,unknown,2576,1934,RGB,True,0b6e304e6119fa8d401c6f7e52f0326cb353faf806d916162ffc889608db6612,unknown,ext_000135,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1385.png,1385.png,.png,unknown,1284,964,RGB,True,fd3a7fb75339f1b1c123f14bf199c09df43a6753f86729e2eef7a3acc553f876,unknown,ext_000136,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/611.png,611.png,.png,unknown,1924,1556,RGB,True,6fd8ca7bacb18f0cc8b94546cd6628c0eb11a0e9f256e991f9275a6386b8f10d,unknown,ext_000137,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/89.png,89.png,.png,unknown,2576,1934,RGB,True,3f4300573ab479e8db7a4fc7f2523f27a215d3b5f489a0e28c21696f72e3ba43,unknown,ext_000138,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/639.png,639.png,.png,unknown,1924,1556,RGB,True,cea882c4b54a2ff74e886deb8c8d6dd09d6923dd2e7013fd12f8c704b037a22b,unknown,ext_000139,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1636.png,1636.png,.png,unknown,2576,1934,RGB,True,aa657ed3b56d1408550210b6b9a9c848f3d0971d972b832e9e4de8a89f3a6e49,unknown,ext_000140,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2459.png,2459.png,.png,unknown,2576,1934,RGB,True,5b746807934f33a45ba5c4a94d305b7e6b95ab29339a05b274d5099cae7d58dc,unknown,ext_000141,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1150.png,1150.png,.png,unknown,2576,1934,RGB,True,a22e1ae5494ea6694caa7b0f3c7f64fb2e0e0ddd31ee19a7d4b5f996e4007b9d,unknown,ext_000142,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1144.png,1144.png,.png,unknown,2576,1934,RGB,True,55543ee929a8388d8101c3bc04d680cc025fe7eb566527f3e9c788f2beffd10a,unknown,ext_000143,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1622.png,1622.png,.png,unknown,2576,1934,RGB,True,6f66a9fa7938dd320a988645f8187c8ebd4a5edc97cc63ab7e51e21d1c032dbc,unknown,ext_000144,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2303.png,2303.png,.png,unknown,1284,964,RGB,True,ce97e50e6472de4106b0f1ae980ed429a9c3e79ea8020282310330126b9f3bcd,unknown,ext_000145,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2465.png,2465.png,.png,unknown,1284,964,RGB,True,e37f7c49fc6634c3f159554eb56d562cdc9ea4cac8385caa5ab3915439a25778,unknown,ext_000146,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2471.png,2471.png,.png,unknown,1284,964,RGB,True,9ce2a23af4a8a847360ba6b1cfa3be747600892d49f4baf039207ad8d6018104,unknown,ext_000147,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1178.png,1178.png,.png,unknown,2576,1934,RGB,True,c39705eaf85cc45e99f6f286c198fd15c2d74bcd050f959bf964bba94c4f87f2,unknown,ext_000148,ssl_train
